# FrameAwareWebrtcTrace Bandwidth Statistics
# Bandwidth scale factor (μ): 1
# Loss rate (L): 0.01
# Total bandwidth changes: 9282
# Total packet arrivals: 9600
# Sent records created: 42517888
timestamp_ms,trace_bandwidth_bps,trace_bandwidth_mbps,trace_rtt_ms,trace_loss,original_bandwidth_bps,original_bandwidth_mbps,scaled_bandwidth_bps,scaled_bandwidth_mbps,scale_factor
24068,1.4022e+06,1.4022,38,0.036,100997,0.100997,100997,0.100997,1
24103,1.4022e+06,1.4022,38,0.036,101196,0.101196,101196,0.101196,1
24138,1.4022e+06,1.4022,38,0.036,101395,0.101395,101395,0.101395,1
24168,1.4022e+06,1.4022,38,0.036,101395,0.101395,101395,0.101395,1
24203,1.4022e+06,1.4022,38,0.036,101594,0.101594,101594,0.101594,1
24238,1.4022e+06,1.4022,38,0.036,101789,0.101789,101789,0.101789,1
24268,1.06143e+06,1.06143,42,0.055,101789,0.101789,101789,0.101789,1
24303,1.06143e+06,1.06143,42,0.055,101993,0.101993,101993,0.101993,1
24338,1.06143e+06,1.06143,42,0.055,102192,0.102192,102192,0.102192,1
24368,1.06143e+06,1.06143,42,0.055,102192,0.102192,102192,0.102192,1
24403,1.06143e+06,1.06143,42,0.055,102391,0.102391,102391,0.102391,1
24438,1.06143e+06,1.06143,42,0.055,102590,0.10259,102590,0.10259,1
24468,1.06143e+06,1.06143,42,0.055,102590,0.10259,102590,0.10259,1
24503,1.06143e+06,1.06143,42,0.055,102789,0.102789,102789,0.102789,1
24538,1.06143e+06,1.06143,42,0.055,102988,0.102988,102988,0.102988,1
24568,1.06143e+06,1.06143,42,0.055,102988,0.102988,102988,0.102988,1
24603,1.06143e+06,1.06143,42,0.055,103187,0.103187,103187,0.103187,1
24638,1.06143e+06,1.06143,42,0.055,103386,0.103386,103386,0.103386,1
24668,1.06143e+06,1.06143,42,0.055,103386,0.103386,103386,0.103386,1
24703,1.06143e+06,1.06143,42,0.055,103585,0.103585,103585,0.103585,1
24738,1.06143e+06,1.06143,42,0.055,103784,0.103784,103784,0.103784,1
24768,1.20019e+06,1.20019,28,0.041,103784,0.103784,103784,0.103784,1
24803,1.20019e+06,1.20019,28,0.041,103983,0.103983,103983,0.103983,1
24838,1.20019e+06,1.20019,28,0.041,104182,0.104182,104182,0.104182,1
24868,1.20019e+06,1.20019,28,0.041,104182,0.104182,104182,0.104182,1
24903,1.20019e+06,1.20019,28,0.041,104381,0.104381,104381,0.104381,1
24938,1.20019e+06,1.20019,28,0.041,104580,0.10458,104580,0.10458,1
24968,1.20019e+06,1.20019,28,0.041,104580,0.10458,104580,0.10458,1
25003,1.20019e+06,1.20019,28,0.041,104779,0.104779,104779,0.104779,1
25038,1.20019e+06,1.20019,28,0.041,104978,0.104978,104978,0.104978,1
25068,1.20019e+06,1.20019,28,0.041,104978,0.104978,104978,0.104978,1
25103,1.20019e+06,1.20019,28,0.041,105177,0.105177,105177,0.105177,1
25138,1.20019e+06,1.20019,28,0.041,105376,0.105376,105376,0.105376,1
25168,1.20019e+06,1.20019,28,0.041,105376,0.105376,105376,0.105376,1
25203,1.20019e+06,1.20019,28,0.041,105575,0.105575,105575,0.105575,1
25238,1.20019e+06,1.20019,28,0.041,105774,0.105774,105774,0.105774,1
25268,1.38196e+06,1.38196,30,0.033,105774,0.105774,105774,0.105774,1
25303,1.38196e+06,1.38196,30,0.033,105973,0.105973,105973,0.105973,1
25338,1.38196e+06,1.38196,30,0.033,106172,0.106172,106172,0.106172,1
25368,1.38196e+06,1.38196,30,0.033,106172,0.106172,106172,0.106172,1
25403,1.38196e+06,1.38196,30,0.033,106371,0.106371,106371,0.106371,1
25438,1.38196e+06,1.38196,30,0.033,106570,0.10657,106570,0.10657,1
25468,1.38196e+06,1.38196,30,0.033,106570,0.10657,106570,0.10657,1
25503,1.38196e+06,1.38196,30,0.033,106769,0.106769,106769,0.106769,1
25538,1.38196e+06,1.38196,30,0.033,106968,0.106968,106968,0.106968,1
25568,1.38196e+06,1.38196,30,0.033,106968,0.106968,106968,0.106968,1
25603,1.38196e+06,1.38196,30,0.033,107167,0.107167,107167,0.107167,1
25638,1.38196e+06,1.38196,30,0.033,107366,0.107366,107366,0.107366,1
25668,1.38196e+06,1.38196,30,0.033,107366,0.107366,107366,0.107366,1
25703,1.38196e+06,1.38196,30,0.033,107565,0.107565,107565,0.107565,1
25738,1.38196e+06,1.38196,30,0.033,107764,0.107764,107764,0.107764,1
25768,858367,0.858367,29,0.04,107764,0.107764,107764,0.107764,1
25803,858367,0.858367,29,0.04,107963,0.107963,107963,0.107963,1
25838,858367,0.858367,29,0.04,108162,0.108162,108162,0.108162,1
25863,858367,0.858367,29,0.04,108162,0.108162,108162,0.108162,1
25903,858367,0.858367,29,0.04,108361,0.108361,108361,0.108361,1
25938,858367,0.858367,29,0.04,108560,0.10856,108560,0.10856,1
25968,858367,0.858367,29,0.04,108560,0.10856,108560,0.10856,1
26003,858367,0.858367,29,0.04,108759,0.108759,108759,0.108759,1
26038,858367,0.858367,29,0.04,108958,0.108958,108958,0.108958,1
26068,858367,0.858367,29,0.04,108958,0.108958,108958,0.108958,1
26103,858367,0.858367,29,0.04,109157,0.109157,109157,0.109157,1
26138,858367,0.858367,29,0.04,109356,0.109356,109356,0.109356,1
26168,858367,0.858367,29,0.04,109356,0.109356,109356,0.109356,1
26203,858367,0.858367,29,0.04,109555,0.109555,109555,0.109555,1
26238,858367,0.858367,29,0.04,109754,0.109754,109754,0.109754,1
26268,730951,0.730951,31,0.02,109754,0.109754,109754,0.109754,1
26303,730951,0.730951,31,0.02,109953,0.109953,109953,0.109953,1
26338,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26368,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26403,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26438,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26468,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26503,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26538,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26568,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26603,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26638,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26668,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26703,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26738,730951,0.730951,31,0.02,110152,0.110152,110152,0.110152,1
26768,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
26803,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
26838,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
26868,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
26903,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
26938,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
26968,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27003,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27038,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27068,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27103,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27138,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27168,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27203,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27238,885806,0.885806,28,0.036,110152,0.110152,110152,0.110152,1
27268,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27303,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27338,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27368,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27403,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27433,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27468,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27503,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27538,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27568,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27603,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27638,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27668,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27703,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27738,715077,0.715077,28,0.028,110152,0.110152,110152,0.110152,1
27768,789415,0.789415,28,0.038,110152,0.110152,110152,0.110152,1
27803,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
27838,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
27868,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
27903,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
27938,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
27968,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28003,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28038,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28068,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28103,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28138,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28168,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28203,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28238,789415,0.789415,28,0.038,100000,0.1,100000,0.1,1
28268,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28303,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28338,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28368,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28403,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28438,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28468,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28503,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28538,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28568,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28603,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28638,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28668,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28703,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28738,835566,0.835566,30,0.031,100000,0.1,100000,0.1,1
28768,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
28803,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
28838,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
28868,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
28903,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
28938,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
28968,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29003,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29038,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29068,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29103,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29138,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29168,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29203,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29238,1.13422e+06,1.13422,31,0.044,100000,0.1,100000,0.1,1
29268,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29303,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29338,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29368,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29403,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29438,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29468,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29503,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29538,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29568,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29603,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29638,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29668,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29703,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29738,950018,0.950018,30,0.034,100000,0.1,100000,0.1,1
29768,1.01047e+06,1.01047,29,0.02,100000,0.1,100000,0.1,1
29803,1.01047e+06,1.01047,29,0.02,100199,0.100199,100199,0.100199,1
29838,1.01047e+06,1.01047,29,0.02,100398,0.100398,100398,0.100398,1
29868,1.01047e+06,1.01047,29,0.02,100398,0.100398,100398,0.100398,1
29903,1.01047e+06,1.01047,29,0.02,100597,0.100597,100597,0.100597,1
29938,1.01047e+06,1.01047,29,0.02,100789,0.100789,100789,0.100789,1
29968,1.01047e+06,1.01047,29,0.02,100789,0.100789,100789,0.100789,1
30003,1.01047e+06,1.01047,29,0.02,100997,0.100997,100997,0.100997,1
30038,1.01047e+06,1.01047,29,0.02,101196,0.101196,101196,0.101196,1
30068,1.01047e+06,1.01047,29,0.02,101196,0.101196,101196,0.101196,1
30103,1.01047e+06,1.01047,29,0.02,101395,0.101395,101395,0.101395,1
30138,1.01047e+06,1.01047,29,0.02,101594,0.101594,101594,0.101594,1
30168,1.01047e+06,1.01047,29,0.02,101594,0.101594,101594,0.101594,1
30203,1.01047e+06,1.01047,29,0.02,101793,0.101793,101793,0.101793,1
30238,1.01047e+06,1.01047,29,0.02,101992,0.101992,101992,0.101992,1
30268,736494,0.736494,28,0.033,101992,0.101992,101992,0.101992,1
30303,736494,0.736494,28,0.033,102187,0.102187,102187,0.102187,1
30338,736494,0.736494,28,0.033,102391,0.102391,102391,0.102391,1
30368,736494,0.736494,28,0.033,102391,0.102391,102391,0.102391,1
30403,736494,0.736494,28,0.033,102590,0.10259,102590,0.10259,1
30438,736494,0.736494,28,0.033,102789,0.102789,102789,0.102789,1
30468,736494,0.736494,28,0.033,102789,0.102789,102789,0.102789,1
30503,736494,0.736494,28,0.033,102988,0.102988,102988,0.102988,1
30538,736494,0.736494,28,0.033,103187,0.103187,103187,0.103187,1
30568,736494,0.736494,28,0.033,103187,0.103187,103187,0.103187,1
30603,736494,0.736494,28,0.033,103386,0.103386,103386,0.103386,1
30638,736494,0.736494,28,0.033,103585,0.103585,103585,0.103585,1
30668,736494,0.736494,28,0.033,103585,0.103585,103585,0.103585,1
30703,736494,0.736494,28,0.033,103784,0.103784,103784,0.103784,1
30738,736494,0.736494,28,0.033,103983,0.103983,103983,0.103983,1
30768,613292,0.613292,30,0.011,103983,0.103983,103983,0.103983,1
30803,613292,0.613292,30,0.011,104182,0.104182,104182,0.104182,1
30838,613292,0.613292,30,0.011,104381,0.104381,104381,0.104381,1
30868,613292,0.613292,30,0.011,104381,0.104381,104381,0.104381,1
30903,613292,0.613292,30,0.011,104580,0.10458,104580,0.10458,1
30938,613292,0.613292,30,0.011,104779,0.104779,104779,0.104779,1
30968,613292,0.613292,30,0.011,104779,0.104779,104779,0.104779,1
31003,613292,0.613292,30,0.011,104978,0.104978,104978,0.104978,1
31038,613292,0.613292,30,0.011,105177,0.105177,105177,0.105177,1
31068,613292,0.613292,30,0.011,105177,0.105177,105177,0.105177,1
31103,613292,0.613292,30,0.011,105376,0.105376,105376,0.105376,1
31138,613292,0.613292,30,0.011,105575,0.105575,105575,0.105575,1
31168,613292,0.613292,30,0.011,105575,0.105575,105575,0.105575,1
31203,613292,0.613292,30,0.011,105774,0.105774,105774,0.105774,1
31238,613292,0.613292,30,0.011,105973,0.105973,105973,0.105973,1
31268,923610,0.92361,30,0.024,105973,0.105973,105973,0.105973,1
31303,923610,0.92361,30,0.024,106172,0.106172,106172,0.106172,1
31338,923610,0.92361,30,0.024,106367,0.106367,106367,0.106367,1
31368,923610,0.92361,30,0.024,106367,0.106367,106367,0.106367,1
31403,923610,0.92361,30,0.024,106571,0.106571,106571,0.106571,1
31438,923610,0.92361,30,0.024,106770,0.10677,106770,0.10677,1
31468,923610,0.92361,30,0.024,106770,0.10677,106770,0.10677,1
31503,923610,0.92361,30,0.024,106969,0.106969,106969,0.106969,1
31538,923610,0.92361,30,0.024,107168,0.107168,107168,0.107168,1
31568,923610,0.92361,30,0.024,107168,0.107168,107168,0.107168,1
31603,923610,0.92361,30,0.024,107367,0.107367,107367,0.107367,1
31638,923610,0.92361,30,0.024,107566,0.107566,107566,0.107566,1
31668,923610,0.92361,30,0.024,107566,0.107566,107566,0.107566,1
31703,923610,0.92361,30,0.024,107765,0.107765,107765,0.107765,1
31738,923610,0.92361,30,0.024,107964,0.107964,107964,0.107964,1
31768,989502,0.989502,29,0.027,107964,0.107964,107964,0.107964,1
31803,989502,0.989502,29,0.027,108163,0.108163,108163,0.108163,1
31838,989502,0.989502,29,0.027,108362,0.108362,108362,0.108362,1
31868,989502,0.989502,29,0.027,108362,0.108362,108362,0.108362,1
31903,989502,0.989502,29,0.027,108561,0.108561,108561,0.108561,1
31938,989502,0.989502,29,0.027,108760,0.10876,108760,0.10876,1
31968,989502,0.989502,29,0.027,108760,0.10876,108760,0.10876,1
32003,989502,0.989502,29,0.027,108959,0.108959,108959,0.108959,1
32038,989502,0.989502,29,0.027,109158,0.109158,109158,0.109158,1
32068,989502,0.989502,29,0.027,109158,0.109158,109158,0.109158,1
32103,989502,0.989502,29,0.027,109357,0.109357,109357,0.109357,1
32138,989502,0.989502,29,0.027,109549,0.109549,109549,0.109549,1
32168,989502,0.989502,29,0.027,109549,0.109549,109549,0.109549,1
32203,989502,0.989502,29,0.027,109757,0.109757,109757,0.109757,1
32238,989502,0.989502,29,0.027,109956,0.109956,109956,0.109956,1
32268,2.41823e+06,2.41823,29,0.019,109956,0.109956,109956,0.109956,1
32303,2.41823e+06,2.41823,29,0.019,110155,0.110155,110155,0.110155,1
32338,2.41823e+06,2.41823,29,0.019,110354,0.110354,110354,0.110354,1
32368,2.41823e+06,2.41823,29,0.019,110354,0.110354,110354,0.110354,1
32403,2.41823e+06,2.41823,29,0.019,110553,0.110553,110553,0.110553,1
32438,2.41823e+06,2.41823,29,0.019,110752,0.110752,110752,0.110752,1
32468,2.41823e+06,2.41823,29,0.019,110752,0.110752,110752,0.110752,1
32503,2.41823e+06,2.41823,29,0.019,110951,0.110951,110951,0.110951,1
32538,2.41823e+06,2.41823,29,0.019,111150,0.11115,111150,0.11115,1
32568,2.41823e+06,2.41823,29,0.019,111150,0.11115,111150,0.11115,1
32603,2.41823e+06,2.41823,29,0.019,111349,0.111349,111349,0.111349,1
32638,2.41823e+06,2.41823,29,0.019,111548,0.111548,111548,0.111548,1
32668,2.41823e+06,2.41823,29,0.019,111548,0.111548,111548,0.111548,1
32703,2.41823e+06,2.41823,29,0.019,111743,0.111743,111743,0.111743,1
32738,2.41823e+06,2.41823,29,0.019,111947,0.111947,111947,0.111947,1
32768,1.55093e+06,1.55093,31,0.031,111947,0.111947,111947,0.111947,1
32803,1.55093e+06,1.55093,31,0.031,112146,0.112146,112146,0.112146,1
32838,1.55093e+06,1.55093,31,0.031,112345,0.112345,112345,0.112345,1
32868,1.55093e+06,1.55093,31,0.031,112345,0.112345,112345,0.112345,1
32903,1.55093e+06,1.55093,31,0.031,112544,0.112544,112544,0.112544,1
32938,1.55093e+06,1.55093,31,0.031,112743,0.112743,112743,0.112743,1
32968,1.55093e+06,1.55093,31,0.031,112743,0.112743,112743,0.112743,1
33003,1.55093e+06,1.55093,31,0.031,112942,0.112942,112942,0.112942,1
33038,1.55093e+06,1.55093,31,0.031,113141,0.113141,113141,0.113141,1
33068,1.55093e+06,1.55093,31,0.031,113141,0.113141,113141,0.113141,1
33103,1.55093e+06,1.55093,31,0.031,113340,0.11334,113340,0.11334,1
33138,1.55093e+06,1.55093,31,0.031,113539,0.113539,113539,0.113539,1
33168,1.55093e+06,1.55093,31,0.031,113539,0.113539,113539,0.113539,1
33203,1.55093e+06,1.55093,31,0.031,113738,0.113738,113738,0.113738,1
33238,1.55093e+06,1.55093,31,0.031,113937,0.113937,113937,0.113937,1
33268,2.14895e+06,2.14895,31,0.036,113937,0.113937,113937,0.113937,1
33303,2.14895e+06,2.14895,31,0.036,114136,0.114136,114136,0.114136,1
33338,2.14895e+06,2.14895,31,0.036,114335,0.114335,114335,0.114335,1
33368,2.14895e+06,2.14895,31,0.036,114335,0.114335,114335,0.114335,1
33403,2.14895e+06,2.14895,31,0.036,114534,0.114534,114534,0.114534,1
33438,2.14895e+06,2.14895,31,0.036,114733,0.114733,114733,0.114733,1
33468,2.14895e+06,2.14895,31,0.036,114733,0.114733,114733,0.114733,1
33503,2.14895e+06,2.14895,31,0.036,114932,0.114932,114932,0.114932,1
33538,2.14895e+06,2.14895,31,0.036,115131,0.115131,115131,0.115131,1
33568,2.14895e+06,2.14895,31,0.036,115131,0.115131,115131,0.115131,1
33603,2.14895e+06,2.14895,31,0.036,115323,0.115323,115323,0.115323,1
33638,2.14895e+06,2.14895,31,0.036,115531,0.115531,115531,0.115531,1
33668,2.14895e+06,2.14895,31,0.036,115531,0.115531,115531,0.115531,1
33703,2.14895e+06,2.14895,31,0.036,115531,0.115531,115531,0.115531,1
33738,2.14895e+06,2.14895,31,0.036,115531,0.115531,115531,0.115531,1
33768,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
33803,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
33838,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
33868,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
33903,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
33938,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
33968,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34003,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34038,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34068,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34103,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34138,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34168,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34203,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34238,1.39669e+06,1.39669,31,0.035,115531,0.115531,115531,0.115531,1
34268,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34303,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34338,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34368,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34403,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34438,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34468,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34503,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34538,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34568,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34603,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34638,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34668,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34703,617913,0.617913,32,0.032,115531,0.115531,115531,0.115531,1
34738,617913,0.617913,32,0.032,119909,0.119909,119909,0.119909,1
34768,663349,0.663349,28,0.041,119909,0.119909,119909,0.119909,1
34803,663349,0.663349,28,0.041,120108,0.120108,120108,0.120108,1
34838,663349,0.663349,28,0.041,120307,0.120307,120307,0.120307,1
34868,663349,0.663349,28,0.041,120307,0.120307,120307,0.120307,1
34903,663349,0.663349,28,0.041,120506,0.120506,120506,0.120506,1
34938,663349,0.663349,28,0.041,120705,0.120705,120705,0.120705,1
34968,663349,0.663349,28,0.041,120705,0.120705,120705,0.120705,1
35003,663349,0.663349,28,0.041,120904,0.120904,120904,0.120904,1
35038,663349,0.663349,28,0.041,121103,0.121103,121103,0.121103,1
35068,663349,0.663349,28,0.041,121103,0.121103,121103,0.121103,1
35103,663349,0.663349,28,0.041,121103,0.121103,121103,0.121103,1
35138,663349,0.663349,28,0.041,121103,0.121103,121103,0.121103,1
35168,663349,0.663349,28,0.041,121103,0.121103,121103,0.121103,1
35203,663349,0.663349,28,0.041,121103,0.121103,121103,0.121103,1
35238,663349,0.663349,28,0.041,100000,0.1,100000,0.1,1
35268,1.58356e+06,1.58356,30,0.035,100000,0.1,100000,0.1,1
35303,1.58356e+06,1.58356,30,0.035,100000,0.1,100000,0.1,1
35338,1.58356e+06,1.58356,30,0.035,100000,0.1,100000,0.1,1
35368,1.58356e+06,1.58356,30,0.035,100000,0.1,100000,0.1,1
35403,1.58356e+06,1.58356,30,0.035,100000,0.1,100000,0.1,1
35438,1.58356e+06,1.58356,30,0.035,100199,0.100199,100199,0.100199,1
35468,1.58356e+06,1.58356,30,0.035,100199,0.100199,100199,0.100199,1
35503,1.58356e+06,1.58356,30,0.035,100398,0.100398,100398,0.100398,1
35538,1.58356e+06,1.58356,30,0.035,100597,0.100597,100597,0.100597,1
35568,1.58356e+06,1.58356,30,0.035,100597,0.100597,100597,0.100597,1
35603,1.58356e+06,1.58356,30,0.035,100792,0.100792,100792,0.100792,1
35638,1.58356e+06,1.58356,30,0.035,100996,0.100996,100996,0.100996,1
35668,1.58356e+06,1.58356,30,0.035,100996,0.100996,100996,0.100996,1
35703,1.58356e+06,1.58356,30,0.035,100996,0.100996,100996,0.100996,1
35738,1.58356e+06,1.58356,30,0.035,100996,0.100996,100996,0.100996,1
35768,1.76864e+06,1.76864,25,0.006,100996,0.100996,100996,0.100996,1
35803,1.76864e+06,1.76864,25,0.006,100996,0.100996,100996,0.100996,1
35838,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
35868,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
35903,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
35938,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
35968,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36003,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36033,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36068,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36103,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36138,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36168,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36203,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36238,1.76864e+06,1.76864,25,0.006,100000,0.1,100000,0.1,1
36268,1.45031e+06,1.45031,30,0.02,100000,0.1,100000,0.1,1
36303,1.45031e+06,1.45031,30,0.02,100000,0.1,100000,0.1,1
36338,1.45031e+06,1.45031,30,0.02,100000,0.1,100000,0.1,1
36368,1.45031e+06,1.45031,30,0.02,100000,0.1,100000,0.1,1
36403,1.45031e+06,1.45031,30,0.02,100000,0.1,100000,0.1,1
36438,1.45031e+06,1.45031,30,0.02,100000,0.1,100000,0.1,1
36468,1.45031e+06,1.45031,30,0.02,100000,0.1,100000,0.1,1
