0.055	20
0.081	20
0.106	20
0.131	20
0.156	20
0.191	20
0.221	20
0.256	20
0.291	20
0.321	20
0.356	20
0.391	20
0.421	20
0.456	20
0.491	20
0.52	20
0.556	20
0.591	20
0.621	20
0.656	20
0.691	20
0.721	20
0.75	20
0.791	20
0.821	20
0.856	20
0.89	20
0.921	20
0.956	20
0.985	20
1.021	20
1.056	20
1.091	20
1.12	20
1.156	20
1.191	20
1.22	20
1.256	20
1.291	20
1.32	20
1.356	20
1.391	20
1.421	20
1.456	20
1.491	20
1.521	20
1.55	20
1.591	20
1.621	20
1.656	20
1.685	20
1.721	20
1.756	20
1.791	20
1.82	20
1.846	20
1.891	20
1.921	20
1.955	20
1.991	20
2.021	20
2.056	20
2.09	20
2.121	20
2.156	20
2.191	20
2.221	20
2.256	20
2.291	20
2.321	20
2.356	20
2.391	20
2.421	20
2.45	20
2.491	20
2.521	20
2.546	20
2.585	20
2.621	20
2.656	20
2.691	20
2.72	20
2.756	20
2.791	20
2.821	20
2.855	20
2.891	20
2.921	20
2.956	20
2.99	20
3.021	20
3.056	20
3.091	20
3.121	20
3.156	20
3.191	20
3.221	20
3.256	20
3.291	20
3.321	20
3.35	20
3.391	20
3.421	20
3.456	20
3.485	20
3.521	20
3.556	20
3.591	20
3.62	20
3.656	20
3.691	20
3.721	20
3.755	20
3.791	20
3.821	20
3.856	20
3.89	20
3.921	20
3.956	20
3.991	20
4.021	20
4.056	20
4.091	20
4.121	20
4.156	20
4.191	20
4.221	20
4.25	20
4.291	20
4.321	20
4.356	20
4.385	20
4.421	20
4.456	20
4.491	20
4.52	20
4.556	20
4.591	20
4.621	20
4.655	20
4.691	20
4.721	20
4.756	20
4.79	20
4.821	20
4.856	20
4.891	20
4.921	20
4.956	20
4.991	20
5.021	20
5.056	20
5.091	20
5.121	20
5.15	20
5.191	20
5.222	21
5.256	20
5.285	20
5.321	20
5.346	20
5.375	20
5.401	20
5.426	20
5.456	20
5.491	20
5.521	20
5.555	20
5.592	21
5.621	20
5.656	20
5.69	20
5.721	20
5.756	20
5.791	20
5.821	20
5.856	20
5.891	20
5.921	20
5.956	20
5.991	20
6.021	20
6.05	20
6.091	20
6.121	20
6.156	20
6.185	20
6.221	20
6.256	20
6.291	20
6.32	20
6.356	20
6.391	20
6.421	20
6.455	20
6.491	20
6.521	20
6.556	20
6.59	20
6.621	20
6.656	20
6.691	20
